GENE_ID	locusLine	RASMC_H3K27AC_PDGF_24H_NEW	RASMC_H3K27AC_PDGF_24H_REP2	RASMC_H3K27AC_PDGF_2H_NEW	RASMC_H3K27AC_PDGF_2H_REP2	RASMC_H3K27AC_PDGF_JQ1_24H_NEW	RASMC_H3K27AC_PDGF_JQ1_24H_REP2	RASMC_H3K27AC_PDGF_JQ1_2H_NEW	RASMC_H3K27AC_PDGF_JQ1_2H_REP2	RASMC_H3K27AC_UNSTIM_NEW	RASMC_H3K27AC_UNSTIM_REP1	RASMC_WCE_PDGF_24H_NEW	RASMC_WCE_PDGF_24H_REP2	RASMC_WCE_PDGF_2H_NEW	RASMC_WCE_PDGF_2H_REP2	RASMC_WCE_PDGF_JQ1_24H_NEW	RASMC_WCE_PDGF_JQ1_24H_REP2	RASMC_WCE_PDGF_JQ1_2H_NEW	RASMC_WCE_PDGF_JQ1_2H_REP2	RASMC_WCE_UNSTIM_NEW	RASMC_WCE_UNSTIM_REP2
6_RASMC_H3K27AC_UNSTIM_NEW_28590_lociStitched	chr7(.):118121196-118127290	1.7861	2.2662	1.9918	1.9133	2.3427	1.4302	1.8137	1.8879	2.2007	1.6519	0.1981	0.76	0.1952	0.2164	0.2004	0.5181	0.1961	0.5996	0.2165	0.9131
8_RASMC_H3K27AC_PDGF_24H_REP2_1990_lociStitched	chr1(.):244750836-244761525	1.6102	1.2054	1.4245	1.0365	1.851	1.2378	1.4675	1.0607	1.9434	1.9467	0.2815	0.4906	0.2738	0.2102	0.2734	0.3668	0.2961	0.3024	0.2876	0.4044
6_RASMC_H3K27AC_PDGF_2H_REP2_21394_lociStitched	chr6(.):7776298-7779723	0.3631	0.5571	0.3489	0.3933	0.4281	0.3119	0.3984	0.4205	0.5722	0.4089	0.1194	0.2368	0.1042	0.117	0.1225	0.2291	0.1582	0.211	0.1334	0.0992
7_RASMC_H3K27AC_PDGF_2H_REP2_1604_lociStitched	chr1(.):164884727-164890963	0.493	0.6086	0.8301	0.6794	0.5567	0.705	0.6029	0.3778	0.6687	1.0281	0.1479	0.2521	0.1851	0.1736	0.1639	0.2556	0.1667	0.3362	0.164	0.3966
7_RASMC_H3K27AC_PDGF_2H_REP2_26290_lociStitched	chr9(.):52272889-52281030	1.4267	0.4584	0.9446	0.2913	1.1738	0.4841	1.1226	0.1707	1.8627	1.1015	0.2037	0.1003	0.1893	0.1329	0.1795	0.1285	0.1692	0.0671	0.2115	0.1352
6_RASMC_H3K27AC_PDGF_24H_REP2_2933_lociStitched	chr10(.):56008597-56016428	1.3561	2.3633	2.6069	4.9909	1.4568	1.5313	2.9593	6.7561	1.718	1.5506	0.173	0.9391	0.2384	0.2409	0.1929	0.6845	0.2164	0.7497	0.186	1.0447
11_RASMC_H3K27AC_PDGF_2H_REP2_24557_lociStitched	chr8(.):26395760-26417491	1.2499	0.5443	0.9104	0.6698	1.2488	0.6585	1.2328	0.7449	1.6837	1.252	0.1905	0.135	0.1889	0.1698	0.1912	0.1759	0.1974	0.1401	0.198	0.1549
6_RASMC_H3K27AC_PDGF_2H_NEW_24465_lociStitched	chr6(.):55879833-55883053	0.975	0.9424	1.0719	1.5684	1.6193	1.1105	0.9915	2.0376	1.1139	1.2741	0.1728	0.1974	0.1799	0.2122	0.2112	0.3454	0.2216	0.3296	0.2087	0.5582
6_RASMC_H3K27AC_PDGF_24H_NEW_22737_lociStitched	chr5(.):74377596-74380369	0.3091	0.6589	0.3181	0.5537	0.6915	0.873	0.3859	0.8138	0.3614	0.8825	0.1537	0.2523	0.1577	0.2622	0.1608	0.3089	0.1583	0.2975	0.1518	0.4126
10_RASMC_H3K27AC_UNSTIM_REP1_9604_lociStitched	chr4(.):100820289-100825229	0.7389	0.9872	1.2582	2.1417	0.8659	0.6732	1.4394	2.7445	0.9914	0.7924	0.1526	0.1782	0.1762	0.2403	0.1545	0.2236	0.2144	0.2805	0.1582	0.3437
6_RASMC_H3K27AC_PDGF_2H_NEW_21274_lociStitched	chr4(.):155118265-155120408	0.534	0.6951	0.6676	0.7481	0.7834	0.6049	0.7979	0.5382	0.5886	0.7406	0.1481	0.3619	0.1211	0.1208	0.1323	0.2628	0.1401	0.4163	0.1273	0.2525
6_RASMC_H3K27AC_UNSTIM_REP1_5403_lociStitched	chr17(.):23865662-23868565	0.3458	0.4885	0.3796	0.3305	1.1906	0.611	0.4031	0.1425	0.4001	0.6933	0.1911	0.282	0.2035	0.2314	0.1793	0.3248	0.2314	0.3598	0.1859	0.2075
14_RASMC_H3K27AC_UNSTIM_NEW_2469_lociStitched	chr1(.):199723973-199741975	1.3961	1.2895	0.9559	0.6002	1.6546	0.8524	0.8773	0.5272	1.1288	0.7016	0.2839	0.4152	0.2771	0.1825	0.2943	0.2982	0.2819	0.3262	0.2712	0.3036
9_RASMC_H3K27AC_PDGF_24H_REP2_18046_lociStitched	chr9(.):37953374-37961343	0.7164	0.7644	1.0903	1.1183	0.7372	0.4752	1.4555	1.2358	0.9231	0.6781	0.1772	0.4545	0.2076	0.2319	0.17	0.3714	0.2079	0.3551	0.1907	0.365
6_RASMC_H3K27AC_PDGF_24H_REP2_7684_lociStitched	chr17(.):50600218-50611404	1.7528	0.3603	1.1108	0.2534	0.9778	0.5127	0.8078	0.0992	2.5112	1.8283	0.1812	0.1014	0.164	0.131	0.1566	0.0826	0.1678	0.0608	0.1973	0.0386
6_RASMC_H3K27AC_PDGF_2H_NEW_22049_lociStitched	chr5(.):57681743-57685665	1.0679	1.5086	1.5515	2.6185	1.3395	1.2853	1.9374	2.9078	1.3499	1.1991	0.215	0.4873	0.2237	0.2805	0.1985	0.445	0.264	0.4881	0.2331	0.4789
6_RASMC_H3K27AC_PDGF_2H_REP2_11112_lociStitched	chr17(.):33384722-33387743	0.4424	0.8773	0.377	0.4976	0.7281	0.8596	0.3949	0.4852	0.521	1.5064	0.1605	0.3185	0.1668	0.2219	0.1821	0.2343	0.1922	0.3115	0.1735	0.2857
14_RASMC_H3K27AC_PDGF_2H_REP2_23161_lociStitched	chr7(.):50122717-50138646	1.1604	0.77	0.8029	0.5938	1.881	1.1747	0.9004	0.396	1.3692	1.1441	0.1907	0.1752	0.1891	0.2462	0.21	0.2129	0.1858	0.1807	0.1967	0.2269
7_RASMC_H3K27AC_UNSTIM_REP1_8615_lociStitched	chr3(.):95540174-95544781	0.6094	1.2781	0.3843	0.2715	0.6623	0.4301	0.3709	0.2229	0.8479	0.8444	0.1861	0.3279	0.1808	0.1477	0.1949	0.1917	0.1863	0.2658	0.2034	0.3348
10_RASMC_H3K27AC_PDGF_2H_REP2_3636_lociStitched	chr10(.):31151023-31165018	1.1985	1.1454	1.1206	0.7915	1.6225	0.9932	1.3439	0.9907	1.3241	0.8206	0.1957	0.3734	0.1855	0.1752	0.1794	0.4101	0.2102	0.3454	0.1859	0.4467
7_RASMC_H3K27AC_PDGF_2H_REP2_9948_lociStitched	chr16(.):7120687-7124699	0.5265	0.4763	1.0292	0.4597	1.1191	1.0334	1.2232	0.444	0.5918	0.7444	0.1988	0.1947	0.1938	0.1548	0.2009	0.2026	0.1953	0.2009	0.191	0.2065
6_RASMC_H3K27AC_PDGF_24H_NEW_635_lociStitched	chr1(.):61401150-61404621	0.4322	0.3608	0.5087	0.4388	0.6541	0.6382	0.5712	0.5332	0.4431	0.6025	0.1793	0.2243	0.2089	0.148	0.194	0.2052	0.1994	0.1731	0.1809	0.207
7_RASMC_H3K27AC_UNSTIM_NEW_5015_lociStitched	chr10(.):76038359-76041943	0.586	1.1557	0.6208	1.2485	0.6326	0.6381	0.6561	2.0619	0.6173	0.6646	0.1579	0.6565	0.1454	0.1718	0.1606	0.4151	0.1804	0.4847	0.1787	0.7094
6_RASMC_H3K27AC_PDGF_24H_REP2_18109_lociStitched	chr9(.):46507238-46512434	1.4855	2.1799	1.6002	1.7401	2.0753	1.6421	1.6074	1.5431	1.2343	1.162	0.1751	0.6342	0.1988	0.2448	0.2236	0.518	0.2345	0.5017	0.1899	0.4321
8_RASMC_H3K27AC_PDGF_24H_REP2_18673_lociStitched	chrX(.):15688761-15694306	0.6789	0.5751	0.9252	0.7751	0.6049	0.6017	1.1404	0.7404	0.7403	0.6461	0.1081	0.1662	0.0977	0.1019	0.102	0.2289	0.1242	0.2318	0.1037	0.1657
6_RASMC_H3K27AC_UNSTIM_REP1_6485_lociStitched	chr19(.):54651510-54653864	0.6603	1.4904	0.8092	1.8343	0.8699	1.2182	0.9684	2.0458	0.8243	1.1605	0.1689	0.9608	0.186	0.179	0.203	0.4378	0.2092	0.5301	0.1818	0.9698
7_RASMC_H3K27AC_PDGF_24H_REP2_15864_lociStitched	chr7(.):41263332-41270594	1.1592	0.7807	1.6641	1.1277	1.7662	1.0579	2.0292	0.9308	1.0895	0.5137	0.1554	0.2009	0.1743	0.1853	0.1764	0.3148	0.188	0.2836	0.1493	0.2154
7_RASMC_H3K27AC_PDGF_2H_REP2_24020_lociStitched	chr7(.):126493303-126499760	1.0891	1.8123	1.4716	2.128	1.2769	1.4752	1.7039	2.3049	1.3804	1.5435	0.1776	0.5984	0.1975	0.2147	0.1845	0.4856	0.178	0.5221	0.1813	0.7697
6_RASMC_H3K27AC_UNSTIM_REP1_10082_lociStitched	chr4(.):181479786-181482692	0.5812	1.3719	0.8477	1.5487	0.8726	0.7334	0.6249	1.7259	0.7767	0.9871	0.1682	0.8432	0.2128	0.1819	0.217	0.4739	0.1611	0.5516	0.18	0.5531
6_RASMC_H3K27AC_PDGF_24H_NEW_10854_lociStitched	chr16(.):6711014-6713962	0.7087	0.8452	0.8614	1.2075	0.9356	0.9479	0.8829	1.0299	0.8464	0.9337	0.2009	0.3482	0.2416	0.2682	0.214	0.4421	0.2097	0.2757	0.2062	0.4155
9_RASMC_H3K27AC_PDGF_2H_REP2_7536_lociStitched	chr13(.):70540577-70549778	0.7973	1.075	1.3415	1.4449	0.911	0.9592	1.2794	1.3707	0.8944	0.6601	0.1576	0.4135	0.1882	0.2053	0.1736	0.3984	0.1913	0.4007	0.1612	0.3819
9_RASMC_H3K27AC_PDGF_24H_REP2_2970_lociStitched	chr10(.):57266448-57281830	1.9955	2.6333	2.3965	3.2883	1.6484	1.2917	2.5783	3.9257	2.1754	1.9012	0.2304	0.7431	0.2479	0.251	0.2201	0.4306	0.2451	0.6318	0.2342	0.9389
7_RASMC_H3K27AC_UNSTIM_NEW_14269_lociStitched	chr18(.):70314288-70317323	0.5117	0.8397	0.6999	0.6578	1.0134	1.0399	0.6198	0.6937	0.6141	1.1428	0.1388	0.5232	0.1331	0.1691	0.1514	0.3673	0.1175	0.2784	0.1287	0.4831
10_RASMC_H3K27AC_PDGF_24H_REP2_15467_lociStitched	chr6(.):135471994-135477958	0.5134	0.8599	0.5979	1.316	0.5072	0.4529	0.6229	1.4629	0.5524	0.5379	0.1261	0.4049	0.163	0.168	0.1204	0.2636	0.1496	0.3203	0.1328	0.3181
15_RASMC_H3K27AC_PDGF_2H_REP2_26647_lociStitched	chr9(.):95550343-95576762	0.7935	0.7201	1.836	1.1385	0.7333	0.6098	1.9522	0.8904	0.574	0.2894	0.161	0.2984	0.1969	0.2055	0.1655	0.2678	0.2032	0.2941	0.1427	0.1817
6_RASMC_H3K27AC_UNSTIM_REP1_9267_lociStitched	chr4(.):23017111-23020490	0.9217	1.2374	1.0915	1.798	1.1849	1.0478	1.1353	2.1654	1.0771	1.2891	0.1561	0.3967	0.1779	0.2624	0.2047	0.4175	0.2322	0.3609	0.1589	0.2943
8_RASMC_H3K27AC_UNSTIM_NEW_20917_lociStitched	chr3(.):160095611-160104657	0.8542	1.0838	0.3652	0.3796	1.3322	0.8069	0.2381	0.2434	0.6326	1.0591	0.2046	0.2916	0.1685	0.1541	0.2168	0.27	0.1654	0.2144	0.1851	0.2473
7_RASMC_H3K27AC_PDGF_24H_REP2_5855_lociStitched	chr14(.):38003582-38009551	0.6867	0.6292	0.785	0.3512	1.9496	1.0434	0.6516	0.148	0.6568	0.8566	0.1634	0.1913	0.2029	0.1603	0.2039	0.2272	0.1921	0.1992	0.1686	0.1644
8_RASMC_H3K27AC_PDGF_2H_NEW_23351_lociStitched	chr5(.):154640282-154648253	1.78	2.1987	1.7823	1.8799	1.7966	1.4866	1.6515	2.16	1.7595	1.5331	0.2096	0.5003	0.2561	0.2636	0.2326	0.5509	0.2169	0.5024	0.2343	0.6535
6_RASMC_H3K27AC_UNSTIM_REP1_10855_lociStitched	chr5(.):153250059-153253198	0.7755	1.3596	1.2205	1.7299	0.9872	1.0525	1.1508	1.6776	0.9612	1.0884	0.1891	0.4932	0.2247	0.2337	0.1988	0.4188	0.2488	0.263	0.2389	0.6351
6_RASMC_H3K27AC_PDGF_2H_REP2_12296_lociStitched	chr18(.):74426297-74430114	0.6824	1.4369	0.951	1.0719	1.5746	1.8083	1.2349	0.9183	0.3956	0.8625	0.1883	0.2941	0.2065	0.2729	0.1945	0.4315	0.2112	0.3123	0.1537	0.2898
19_RASMC_H3K27AC_PDGF_2H_REP2_12588_lociStitched	chr19(.):25830596-25868696	1.0281	1.987	0.7545	1.075	1.1824	0.9953	0.687	1.1449	1.0558	1.327	0.1743	0.7305	0.1734	0.2118	0.1765	0.5651	0.1691	0.4757	0.1773	0.8544
7_RASMC_H3K27AC_PDGF_2H_REP2_22184_lociStitched	chr6(.):103521676-103530710	0.4927	0.3935	0.6315	0.5342	0.3533	0.3066	0.8624	0.4298	0.8024	0.6056	0.1699	0.1617	0.1629	0.164	0.1635	0.1977	0.1797	0.1933	0.169	0.1636
8_RASMC_H3K27AC_UNSTIM_REP1_11415_lociStitched	chr6(.):72457096-72467168	0.9375	1.2539	1.3528	1.6612	1.1903	1.1646	1.8006	2.2854	1.1979	1.0494	0.2043	0.3249	0.2243	0.2184	0.1994	0.2522	0.2388	0.2685	0.2004	0.4506
6_RASMC_H3K27AC_PDGF_24H_REP2_10978_lociStitched	chr3(.):9482316-9488923	2.7893	4.076	3.1087	3.2413	3.4943	2.7043	3.0684	4.2259	2.9882	2.1207	0.2626	0.9494	0.2474	0.2916	0.2633	0.7788	0.2438	0.7478	0.2373	1.063
6_RASMC_H3K27AC_PDGF_24H_NEW_9360_lociStitched	chr14(.):82224324-82229674	1.0296	1.1568	1.1677	1.6092	1.0414	0.8742	1.2326	2.42	1.0381	0.9489	0.2018	0.6089	0.2282	0.2548	0.1892	0.4147	0.233	0.4852	0.2012	0.5861
7_RASMC_H3K27AC_UNSTIM_REP1_1881_lociStitched	chr10(.):39445218-39451540	0.8806	1.2131	0.7072	0.5813	0.7871	0.5573	0.7397	0.5722	0.9736	0.7964	0.2023	0.4172	0.1923	0.2088	0.1952	0.4872	0.191	0.3859	0.2091	0.3963
7_RASMC_H3K27AC_UNSTIM_REP1_1715_lociStitched	chr10(.):6973572-6977011	0.4577	1.0807	0.5777	1.4793	0.3688	0.3758	0.407	1.2947	0.53	0.5715	0.144	0.5246	0.1799	0.2386	0.1525	0.3492	0.1535	0.3825	0.1679	0.4443
6_RASMC_H3K27AC_UNSTIM_NEW_12093_lociStitched	chr16(.):86156445-86161887	0.6532	0.6534	0.368	0.2607	0.4479	0.3755	0.3947	0.2662	1.1324	1.5014	0.1492	0.1467	0.1381	0.1474	0.1315	0.1451	0.1427	0.1267	0.1529	0.1912
6_RASMC_H3K27AC_PDGF_24H_REP2_4789_lociStitched	chr12(.):39018645-39026154	0.7515	1.2596	0.6894	1.0968	0.7497	0.6304	0.5177	1.156	0.9236	1.0177	0.1676	0.6773	0.1767	0.1931	0.1701	0.4597	0.1675	0.4992	0.1631	0.7756
7_RASMC_H3K27AC_PDGF_24H_NEW_30504_lociStitched	chr9(.):88434549-88438539	0.2913	0.5534	0.2373	0.2584	0.2773	0.2573	0.1461	0.1483	0.5101	0.9562	0.1344	0.2051	0.1369	0.1598	0.1262	0.1124	0.1396	0.2087	0.1606	0.2426
6_RASMC_H3K27AC_PDGF_2H_REP2_9154_lociStitched	chr15(.):9428391-9437412	0.4519	0.4	0.3501	0.2561	0.2521	0.4267	0.3238	0.2612	0.9515	1.356	0.1368	0.2228	0.1336	0.1383	0.1272	0.2335	0.1374	0.194	0.1531	0.2636
10_RASMC_H3K27AC_PDGF_24H_REP2_16054_lociStitched	chr7(.):75092377-75107577	0.703	0.7279	0.5977	0.9153	0.8598	0.782	0.6044	0.9543	0.8151	0.7092	0.1772	0.2248	0.1924	0.1905	0.2022	0.2895	0.1965	0.1845	0.1932	0.2336
6_RASMC_H3K27AC_UNSTIM_REP1_10556_lociStitched	chr5(.):114108077-114112492	1.697	1.8267	1.1686	0.6847	1.8325	1.152	1.3377	0.8257	1.2943	1.0531	0.2022	0.4598	0.1885	0.2382	0.1929	0.3134	0.2486	0.4783	0.2033	0.4426
12_RASMC_H3K27AC_UNSTIM_REP1_4671_lociStitched	chr15(.):61429813-61441638	0.5613	0.4778	0.3895	0.2653	0.8918	0.3376	0.2943	0.1719	0.9835	1.0131	0.152	0.2788	0.1428	0.1391	0.1591	0.189	0.1529	0.2073	0.1568	0.274
6_RASMC_H3K27AC_PDGF_2H_NEW_15385_lociStitched	chr2(.):138832069-138835419	0.7864	0.9625	0.9999	1.3602	1.4468	1.0227	1.2013	1.4984	0.8328	0.9221	0.1644	0.2134	0.1769	0.2376	0.1625	0.4147	0.1953	0.331	0.1563	0.3329
7_RASMC_H3K27AC_UNSTIM_REP1_2457_lociStitched	chr10(.):105391140-105396866	1.2128	2.1594	1.4703	1.8196	1.7628	1.7776	1.1304	1.5938	1.2415	1.2653	0.2009	0.6706	0.2089	0.219	0.2131	0.6377	0.1985	0.5067	0.2126	0.8246
16_RASMC_H3K27AC_UNSTIM_REP1_11591_lociStitched	chr6(.):103536190-103567070	0.6991	0.4412	0.8633	0.5684	0.4801	0.4584	1.0984	0.4449	1.0133	0.7096	0.1653	0.1897	0.1692	0.1963	0.1614	0.2089	0.1884	0.1888	0.1761	0.1876
10_RASMC_H3K27AC_UNSTIM_REP1_7164_lociStitched	chr2(.):140238762-140246787	0.7236	0.4028	1.5213	1.0836	0.7137	0.5628	2.0242	0.7586	1.3128	0.782	0.1679	0.2482	0.1856	0.2358	0.158	0.2651	0.2054	0.2708	0.1717	0.236
7_RASMC_H3K27AC_UNSTIM_REP1_6550_lociStitched	chr19(.):61450316-61453923	0.5008	0.5112	0.6563	0.4901	1.1846	1.4925	0.877	0.2631	0.6001	1.2878	0.1728	0.0568	0.1998	0.2053	0.1671	0.3106	0.2246	0.3176	0.1895	0.2035
9_RASMC_H3K27AC_PDGF_24H_REP2_12049_lociStitched	chr3(.):164273584-164282629	1.8159	2.5108	2.443	3.469	1.6432	1.3169	2.3344	3.8126	2.0176	1.2659	0.2218	0.7934	0.2589	0.2596	0.2212	0.473	0.2493	0.7002	0.2429	0.8286
7_RASMC_H3K27AC_PDGF_24H_REP2_11503_lociStitched	chr3(.):109384082-109395511	1.1435	0.4803	0.8373	0.2518	0.765	0.3223	1.0338	0.2144	1.6372	0.6698	0.2149	0.1176	0.2072	0.1729	0.1902	0.1223	0.2082	0.1326	0.223	0.111
7_RASMC_H3K27AC_PDGF_2H_REP2_24491_lociStitched	chr8(.):22746833-22759403	1.3886	1.8575	2.0466	2.4093	1.6225	1.253	2.475	2.5263	1.5504	1.2974	0.1846	0.656	0.2055	0.2189	0.2057	0.6133	0.2318	0.6173	0.1885	0.7432
11_RASMC_H3K27AC_PDGF_24H_REP2_1733_lociStitched	chr1(.):221148875-221177859	2.9554	2.2006	3.0379	1.6523	4.1496	2.0405	2.8711	1.2184	3.2182	1.5877	0.4254	0.6358	0.4627	0.3617	0.4704	0.7819	0.4675	0.5299	0.4593	0.7675
6_RASMC_H3K27AC_PDGF_2H_REP2_2638_lociStitched	chr1(.):228141438-228144469	0.7634	0.8441	0.9864	1.1396	0.9798	0.6963	1.1306	0.9127	1.0367	0.7326	0.2606	0.3175	0.3257	0.2305	0.3548	0.3085	0.3222	0.3363	0.3271	0.2528
10_RASMC_H3K27AC_PDGF_24H_REP2_2432_lociStitched	chr10(.):11161193-11178094	1.3776	2.2299	1.667	2.5446	1.1473	0.9448	2.03	3.1624	1.6406	1.2313	0.1905	0.8427	0.1997	0.1877	0.185	0.5708	0.213	0.6143	0.1819	0.8318
14_RASMC_H3K27AC_UNSTIM_REP1_10707_lociStitched	chr5(.):129339013-129355870	0.7431	0.6597	0.7211	0.7018	0.7512	0.5935	0.584	0.7421	0.8285	0.6238	0.1143	0.1907	0.1103	0.1276	0.116	0.1447	0.118	0.1535	0.1156	0.1832
10_RASMC_H3K27AC_UNSTIM_REP1_13730_lociStitched	chr9(.):79061414-79082402	0.7739	0.3986	0.8469	0.3822	1.1781	0.8711	1.0622	0.2399	0.9125	1.0716	0.1854	0.1517	0.1841	0.186	0.1862	0.201	0.2016	0.168	0.1792	0.1209
8_RASMC_H3K27AC_PDGF_2H_REP2_23040_lociStitched	chr7(.):28959921-28965431	0.6477	0.7134	0.4411	0.3915	0.8076	0.5985	0.4643	0.4538	0.5935	0.6829	0.1759	0.3079	0.1475	0.1621	0.1737	0.2771	0.1695	0.2009	0.1606	0.2104
6_RASMC_H3K27AC_PDGF_24H_REP2_1249_lociStitched	chr1(.):175891326-175897451	1.1198	2.0168	1.3121	2.4637	0.8154	0.9275	1.0135	2.6006	1.288	1.2175	0.2025	0.6422	0.211	0.258	0.2046	0.3918	0.2397	0.4333	0.2016	0.5144
6_RASMC_H3K27AC_UNSTIM_REP1_10175_lociStitched	chr5(.):22783382-22788437	0.7424	0.3799	0.7603	0.5363	1.0167	0.6436	1.005	0.3967	0.7934	0.4667	0.1758	0.1589	0.1699	0.1505	0.1856	0.3432	0.1901	0.2786	0.1773	0.2241
9_RASMC_H3K27AC_PDGF_2H_REP2_5895_lociStitched	chr11(.):70162893-70173991	1.3126	1.8565	1.8952	2.1519	1.6242	1.6546	1.9828	2.3948	1.4552	1.4164	0.1825	0.5787	0.1995	0.2445	0.204	0.5162	0.2214	0.4139	0.1739	0.596
14_RASMC_H3K27AC_PDGF_24H_NEW_14594_lociStitched	chr19(.):59490599-59514322	1.3797	1.974	1.8936	2.3325	1.4823	1.2667	1.7462	2.9652	1.4848	1.2399	0.1793	0.6087	0.1916	0.2586	0.1864	0.4655	0.204	0.5519	0.172	0.7371
7_RASMC_H3K27AC_UNSTIM_REP1_375_lociStitched	chr1(.):81768614-81771862	0.4643	0.669	0.6676	1.0356	0.4634	0.4248	0.6869	1.0104	0.5798	0.5189	0.0813	0.2542	0.101	0.1281	0.0924	0.2767	0.0971	0.2188	0.092	0.3144
6_RASMC_H3K27AC_UNSTIM_REP1_9550_lociStitched	chr4(.):85550279-85555772	0.2797	1.5289	0.3894	1.5833	0.3376	1.1369	0.4973	1.9404	0.2359	0.7332	0.121	0.6241	0.1239	0.2236	0.1002	0.4937	0.1482	0.5723	0.1226	0.5679
6_RASMC_H3K27AC_UNSTIM_REP1_14196_lociStitched	chrX(.):105573149-105575402	0.5344	0.9425	0.611	0.9231	0.6506	0.616	0.5089	1.0371	0.6322	0.5673	0.0933	0.3481	0.0916	0.0581	0.0981	0.2499	0.1144	0.2376	0.0901	0.262
12_RASMC_H3K27AC_PDGF_24H_REP2_9264_lociStitched	chr2(.):45143775-45156402	1.1533	0.8055	1.702	0.8354	1.2069	0.8215	2.1935	0.6686	1.2788	0.8988	0.1853	0.2638	0.1974	0.2162	0.1831	0.2367	0.2093	0.2638	0.1896	0.2392
6_RASMC_H3K27AC_PDGF_24H_REP2_9206_lociStitched	chr2(.):34252672-34256790	0.683	0.917	0.8314	1.0652	0.7442	0.609	0.8612	0.9343	0.7811	1.0761	0.2132	0.4278	0.2691	0.2679	0.193	0.3299	0.2403	0.3047	0.2273	0.3656
6_RASMC_H3K27AC_UNSTIM_REP1_6192_lociStitched	chr18(.):71493194-71497939	1.054	1.0562	1.7334	1.2393	1.2857	1.0439	1.4311	1.2924	1.1131	0.9467	0.1847	0.5586	0.1846	0.178	0.1698	0.3695	0.1865	0.5166	0.176	0.6949
6_RASMC_H3K27AC_PDGF_24H_REP2_459_lociStitched	chr1(.):80832050-80836854	0.984	1.3754	1.7463	2.6024	1.3141	1.2986	2.666	3.3142	1.0755	0.9558	0.1753	0.3531	0.2029	0.2689	0.1915	0.3908	0.2403	0.4644	0.1914	0.5224
6_RASMC_H3K27AC_PDGF_2H_NEW_21543_lociStitched	chr4(.):176564566-176567764	0.7457	0.9896	0.8746	1.059	1.4089	1.0071	1.0058	1.3486	0.9513	1.0267	0.1611	0.25	0.1905	0.1413	0.171	0.4001	0.1962	0.2561	0.1791	0.4594
21_RASMC_H3K27AC_PDGF_24H_REP2_18480_lociStitched	chr9(.):97578277-97612294	0.7147	0.745	0.4687	0.3454	0.4505	0.2607	0.4551	0.2896	1.3077	0.6992	0.1801	0.2835	0.1542	0.1439	0.1626	0.2603	0.1701	0.2884	0.179	0.3397
6_RASMC_H3K27AC_UNSTIM_REP1_1793_lociStitched	chr10(.):23782973-23787763	0.4035	0.486	0.5573	0.3193	1.0013	0.4501	0.6431	0.2688	0.7444	0.7843	0.1266	0.2335	0.1384	0.1396	0.148	0.2531	0.171	0.2838	0.1484	0.2722
10_RASMC_H3K27AC_PDGF_2H_NEW_21599_lociStitched	chr4(.):180041451-180050163	1.1311	0.9936	1.079	0.9265	1.1759	0.8202	1.2037	0.6659	1.2998	0.8869	0.1807	0.2053	0.1779	0.2481	0.18	0.2908	0.2249	0.2898	0.1826	0.2215
6_RASMC_H3K27AC_UNSTIM_REP1_8736_lociStitched	chr3(.):110977263-110984786	1.6539	2.4055	2.5842	2.7434	2.2641	1.6676	3.3956	4.1106	1.5997	1.003	0.222	0.6515	0.2484	0.2594	0.2244	0.5422	0.2891	0.7529	0.2115	0.7088
11_RASMC_H3K27AC_PDGF_24H_NEW_9038_lociStitched	chr14(.):37541910-37553964	0.4976	0.5623	0.9091	0.661	0.7344	0.7342	1.1567	0.7665	0.5867	0.5767	0.1519	0.3357	0.1617	0.1963	0.1471	0.278	0.1673	0.3253	0.1477	0.2191
6_RASMC_H3K27AC_UNSTIM_NEW_20773_lociStitched	chr3(.):150759404-150763353	1.2733	2.0013	1.6823	2.4414	1.2687	1.3769	1.5581	2.8617	1.5151	1.4418	0.2424	0.6687	0.2331	0.2295	0.2256	0.3556	0.2585	0.5569	0.2368	0.7341
6_RASMC_H3K27AC_PDGF_24H_REP2_7177_lociStitched	chr16(.):64742949-64747810	0.7961	0.781	0.9314	0.9181	0.9527	0.871	0.9531	0.7583	1.0842	1.1544	0.1778	0.1796	0.2071	0.173	0.2006	0.2673	0.2065	0.3404	0.1882	0.3976
6_RASMC_H3K27AC_PDGF_24H_REP2_12966_lociStitched	chr4(.):144811445-144816531	1.0672	1.1624	1.2481	0.6964	0.5868	0.5352	1.5686	0.6994	1.2133	0.7232	0.2018	0.3021	0.2085	0.1836	0.1907	0.2818	0.2342	0.3416	0.2107	0.1306
6_RASMC_H3K27AC_PDGF_24H_REP2_1574_lociStitched	chr1(.):213985312-213989161	1.0767	0.7289	1.0243	0.4298	1.1831	0.3853	0.8067	0.5123	0.9987	0.4533	0.2275	0.3223	0.2532	0.0833	0.2033	0.2491	0.2185	0.2792	0.199	0.1988
8_RASMC_H3K27AC_PDGF_24H_REP2_15090_lociStitched	chr6(.):93266222-93273639	0.5114	0.4817	1.2532	0.9921	0.7742	0.5132	1.1519	0.7426	0.9846	0.9764	0.1356	0.1742	0.1994	0.199	0.1767	0.1655	0.2	0.2237	0.1707	0.1798
